date,lat,lon,alt,value
1991-06-03,53.33,9.9,10,  
1991-06-10,53.33,9.9,10,358.95
1991-06-10,53.33,9.9,10,358.97
1991-06-17,53.33,9.9,10,  
1991-06-17,53.33,9.9,10,  
1991-06-20,53.33,9.9,10,353.34
1991-06-20,53.33,9.9,10,353.43
1991-06-25,53.33,9.9,10,355.67
1991-06-25,53.33,9.9,10,355.64
1991-07-01,53.33,9.9,10,355.31
1991-07-09,53.33,9.9,10,353.09
1991-07-09,53.33,9.9,10,353.05
1991-07-15,53.33,9.9,10,349.44
1991-07-15,53.33,9.9,10,349.38
1991-07-23,53.33,9.9,10,350.48
1991-07-31,53.33,9.9,10,  
1991-07-31,53.33,9.9,10,  
1991-08-05,53.33,9.9,10,348.78
1991-08-05,53.33,9.9,10,348.79
1991-08-12,53.33,9.9,10,348.18
1991-08-12,53.33,9.9,10,348.17
1991-08-18,53.33,9.9,10,347.25
1991-08-18,53.33,9.9,10,347.18
1991-08-29,53.33,9.9,10,  
1991-08-29,53.33,9.9,10,  
1991-09-02,53.33,9.9,10,349.74
1991-09-02,53.33,9.9,10,349.73
1991-09-11,53.33,9.9,10,349.85
1991-09-16,53.33,9.9,10,348.27
1991-09-16,53.33,9.9,10,348.27
1991-09-23,53.33,9.9,10,352.02
1991-09-23,53.33,9.9,10,351.97
1991-10-01,53.33,9.9,10,350.64
1991-10-01,53.33,9.9,10,350.62
1991-10-07,53.33,9.9,10,351.08
1991-10-07,53.33,9.9,10,351.07
1991-10-14,53.33,9.9,10,352.75
1991-10-14,53.33,9.9,10,352.72
1991-10-21,53.33,9.9,10,353.52
1991-10-30,53.33,9.9,10,355.3
1991-10-30,53.33,9.9,10,355.2
1991-11-05,53.33,9.9,10,355.65
1991-11-05,53.33,9.9,10,355.62
1991-11-12,53.33,9.9,10,356.89
1991-11-12,53.33,9.9,10,356.73
1991-11-21,53.33,9.9,10,358.71
1991-11-21,53.33,9.9,10,358.55
1991-11-27,53.33,9.9,10,356.82
1991-11-27,53.33,9.9,10,356.82
1991-12-05,53.33,9.9,10,  
1991-12-05,53.33,9.9,10,  
1991-12-14,53.33,9.9,10,  
1991-12-14,53.33,9.9,10,  
1991-12-17,53.33,9.9,10,359.95
1991-12-17,53.33,9.9,10,359.86
1991-12-23,53.33,9.9,10,358.58
1991-12-23,53.33,9.9,10,358.45
1991-12-31,53.33,9.9,10,359.08
1991-12-31,53.33,9.9,10,358.98
1992-01-06,53.33,9.9,10,358.12
1992-01-06,53.33,9.9,10,357.91
1992-01-15,53.33,9.9,10,  
1992-01-24,53.33,9.9,10,363.25
1992-01-24,53.33,9.9,10,363.24
1992-01-31,53.33,9.9,10,  
1992-01-31,53.33,9.9,10,  
1992-02-03,53.33,9.9,10,358.95
1992-02-03,53.33,9.9,10,358.93
1992-02-10,53.33,9.9,10,359.49
1992-02-10,53.33,9.9,10,359.45
1992-02-18,53.33,9.9,10,360.11
1992-02-18,53.33,9.9,10,360.26
1992-02-26,53.33,9.9,10,360.65
1992-02-26,53.33,9.9,10,360.62
1992-03-05,53.33,9.9,10,359.65
1992-03-05,53.33,9.9,10,359.62
1992-03-09,53.33,9.9,10,360.32
1992-03-09,53.33,9.9,10,360.3
1992-03-16,53.33,9.9,10,358.86
1992-03-16,53.33,9.9,10,358.84
1992-03-25,53.33,9.9,10,359.07
1992-03-25,53.33,9.9,10,359.07
1992-04-02,53.33,9.9,10,361.91
1992-04-02,53.33,9.9,10,361.91
1992-04-09,53.33,9.9,10,362.69
1992-04-13,53.33,9.9,10,362.56
1992-04-23,53.33,9.9,10,361.11
1992-04-23,53.33,9.9,10,361.07
1992-04-29,53.33,9.9,10,362.17
1992-05-03,53.33,9.9,10,359.91
1992-05-03,53.33,9.9,10,360.15
1992-05-11,53.33,9.9,10,360.92
1992-05-11,53.33,9.9,10,360.9
1992-05-20,53.33,9.9,10,359.83
1992-05-20,53.33,9.9,10,359.86
1992-06-03,53.33,9.9,10,359.19
1992-06-03,53.33,9.9,10,359.18
1992-06-10,53.33,9.9,10,359.84
1992-06-10,53.33,9.9,10,359.88
1992-06-14,53.33,9.9,10,357.9
1992-06-22,53.33,9.9,10,355.13
1992-06-22,53.33,9.9,10,355.11
1992-07-01,53.33,9.9,10,359.04
1992-07-01,53.33,9.9,10,358.86
1992-07-06,53.33,9.9,10,357.37
1992-07-06,53.33,9.9,10,357.63
1992-07-15,53.33,9.9,10,354.58
1992-07-15,53.33,9.9,10,354.52
1992-07-20,53.33,9.9,10,352.71
1992-07-20,53.33,9.9,10,352.7
1992-07-26,53.33,9.9,10,349
1992-07-26,53.33,9.9,10,348.93
1992-08-03,53.33,9.9,10,  
1992-08-03,53.33,9.9,10,  
1992-08-10,53.33,9.9,10,346.36
1992-08-10,53.33,9.9,10,346.37
1992-08-18,53.33,9.9,10,345.83
1992-08-18,53.33,9.9,10,345.84
1992-08-24,53.33,9.9,10,346.72
1992-08-24,53.33,9.9,10,346.69
1992-08-31,53.33,9.9,10,346.24
1992-08-31,53.33,9.9,10,346.09
1992-09-07,53.33,9.9,10,346.79
1992-09-07,53.33,9.9,10,346.68
1992-09-14,53.33,9.9,10,346.01
1992-09-14,53.33,9.9,10,346.07
1992-09-22,53.33,9.9,10,346.62
1992-09-22,53.33,9.9,10,346.6
1992-09-29,53.33,9.9,10,349.02
1992-09-29,53.33,9.9,10,349.02
1992-10-09,53.33,9.9,10,351.58
1992-10-09,53.33,9.9,10,351.65
1992-10-14,53.33,9.9,10,352.92
1992-10-14,53.33,9.9,10,352.88
1992-10-22,53.33,9.9,10,354.1
1992-10-22,53.33,9.9,10,354.1
1992-10-26,53.33,9.9,10,356.58
1992-10-26,53.33,9.9,10,356.59
1992-11-02,53.33,9.9,10,356.39
1992-11-02,53.33,9.9,10,356.35
1992-11-09,53.33,9.9,10,356.81
1992-11-09,53.33,9.9,10,356.77
1992-11-16,53.33,9.9,10,359.17
1992-11-16,53.33,9.9,10,359.15
1992-11-23,53.33,9.9,10,356.55
1992-11-23,53.33,9.9,10,356.52
1992-11-30,53.33,9.9,10,357.73
1992-11-30,53.33,9.9,10,357.69
1992-12-08,53.33,9.9,10,359.25
1992-12-08,53.33,9.9,10,359.18
1992-12-14,53.33,9.9,10,355.68
1992-12-14,53.33,9.9,10,355.62
1992-12-22,53.33,9.9,10,358.9
1992-12-22,53.33,9.9,10,358.83
1992-12-31,53.33,9.9,10,359.34
1992-12-31,53.33,9.9,10,359.32
1993-01-04,53.33,9.9,10,359.98
1993-01-04,53.33,9.9,10,359.96
1993-01-11,53.33,9.9,10,360.18
1993-01-11,53.33,9.9,10,360.18
1993-01-20,53.33,9.9,10,  
1993-01-20,53.33,9.9,10,  
1993-01-26,53.33,9.9,10,357.31
1993-01-26,53.33,9.9,10,357.27
1993-02-03,53.33,9.9,10,360.41
1993-02-03,53.33,9.9,10,360.39
1993-02-13,53.33,9.9,10,360.78
1993-02-13,53.33,9.9,10,360.67
1993-02-17,53.33,9.9,10,359.83
1993-02-17,53.33,9.9,10,359.77
1993-02-22,53.33,9.9,10,359.11
1993-02-22,53.33,9.9,10,359.17
1993-03-03,53.33,9.9,10,361.04
1993-03-11,53.33,9.9,10,360.87
1993-03-11,53.33,9.9,10,360.92
1993-03-11,53.33,9.9,10,  
1993-03-16,53.33,9.9,10,360.82
1993-03-22,53.33,9.9,10,363.76
1993-03-22,53.33,9.9,10,361.81
1993-03-22,53.33,9.9,10,361.79
1993-03-26,53.33,9.9,10,361.01
1993-03-26,53.33,9.9,10,361.08
1993-03-30,53.33,9.9,10,362.38
1993-03-30,53.33,9.9,10,362.11
1993-04-05,53.33,9.9,10,361.1
1993-04-05,53.33,9.9,10,361.1
1993-04-10,53.33,9.9,10,364.13
1993-04-15,53.33,9.9,10,363.8
1993-04-15,53.33,9.9,10,363.82
1993-04-20,53.33,9.9,10,362.38
1993-04-20,53.33,9.9,10,362.36
1993-04-27,53.33,9.9,10,361.39
1993-04-27,53.33,9.9,10,361.21
1993-05-03,53.33,9.9,10,363.09
1993-05-03,53.33,9.9,10,363.06
1993-05-06,53.33,9.9,10,  
1993-05-06,53.33,9.9,10,  
1993-05-18,53.33,9.9,10,362.04
1993-05-18,53.33,9.9,10,362.02
1993-05-21,53.33,9.9,10,  
1993-05-21,53.33,9.9,10,  
1993-05-28,53.33,9.9,10,359.17
1993-05-28,53.33,9.9,10,359.35
1993-06-02,53.33,9.9,10,359.7
1993-06-02,53.33,9.9,10,359.65
1993-06-08,53.33,9.9,10,  
1993-06-08,53.33,9.9,10,  
1993-06-15,53.33,9.9,10,356.81
1993-06-15,53.33,9.9,10,356.82
1993-06-18,53.33,9.9,10,357.62
1993-06-18,53.33,9.9,10,357.58
1993-06-28,53.33,9.9,10,358.01
1993-06-28,53.33,9.9,10,357.93
1993-07-08,53.33,9.9,10,355.28
1993-07-08,53.33,9.9,10,355.27
1993-07-15,53.33,9.9,10,351.79
1993-07-15,53.33,9.9,10,351.78
1993-07-21,53.33,9.9,10,353.36
1993-07-21,53.33,9.9,10,353.34
1993-07-27,53.33,9.9,10,351.24
1993-07-27,53.33,9.9,10,351.2
1993-08-03,53.33,9.9,10,349.53
1993-08-03,53.33,9.9,10,349.67
1993-08-12,53.33,9.9,10,349.58
1993-08-12,53.33,9.9,10,349.56
1993-08-16,53.33,9.9,10,348.83
1993-08-16,53.33,9.9,10,348.79
1993-08-17,53.33,9.9,10,  
1993-08-17,53.33,9.9,10,  
1993-08-24,53.33,9.9,10,346.29
1993-08-24,53.33,9.9,10,346.3
1993-08-30,53.33,9.9,10,  
1993-08-30,53.33,9.9,10,  
1993-09-04,53.33,9.9,10,  
1993-09-04,53.33,9.9,10,  
1993-09-10,53.33,9.9,10,350.23
1993-09-10,53.33,9.9,10,350.17
1993-09-16,53.33,9.9,10,349.37
1993-09-16,53.33,9.9,10,349.38
1993-09-21,53.33,9.9,10,350.37
1993-09-21,53.33,9.9,10,350.26
1993-09-27,53.33,9.9,10,350.86
1993-09-27,53.33,9.9,10,350.81
1993-10-06,53.33,9.9,10,350.83
1993-10-06,53.33,9.9,10,350.75
1993-10-15,53.33,9.9,10,353.43
1993-10-15,53.33,9.9,10,353.44
1993-10-19,53.33,9.9,10,355.57
1993-10-19,53.33,9.9,10,355.55
1993-10-27,53.33,9.9,10,  
1993-10-27,53.33,9.9,10,  
1993-11-01,53.33,9.9,10,  
1993-11-01,53.33,9.9,10,  
1993-11-08,53.33,9.9,10,356.71
1993-11-08,53.33,9.9,10,356.65
1993-11-20,53.33,9.9,10,  
1993-11-20,53.33,9.9,10,  
1993-11-29,53.33,9.9,10,357.25
1993-11-29,53.33,9.9,10,357.18
1993-12-06,53.33,9.9,10,357.74
1993-12-06,53.33,9.9,10,357.76
1993-12-14,53.33,9.9,10,358.82
1993-12-14,53.33,9.9,10,358.72
1993-12-21,53.33,9.9,10,359.78
1993-12-21,53.33,9.9,10,359.75
1993-12-28,53.33,9.9,10,360.51
1993-12-28,53.33,9.9,10,360.44
1994-01-03,53.33,9.9,10,360.67
1994-01-03,53.33,9.9,10,360.66
1994-01-10,53.33,9.9,10,361.29
1994-01-10,53.33,9.9,10,361.27
1994-01-17,53.33,9.9,10,360.72
1994-01-17,53.33,9.9,10,360.72
1994-01-24,53.33,9.9,10,359.84
1994-01-24,53.33,9.9,10,359.82
1994-01-31,53.33,9.9,10,359.4
1994-01-31,53.33,9.9,10,359.3
1994-02-03,53.33,9.9,10,  
1994-02-03,53.33,9.9,10,  
1994-02-08,53.33,9.9,10,361.52
1994-02-08,53.33,9.9,10,361.46
1994-02-15,53.33,9.9,10,  
1994-02-15,53.33,9.9,10,  
1994-02-23,53.33,9.9,10,  
1994-02-23,53.33,9.9,10,  
1994-03-02,53.33,9.9,10,362.61
1994-03-02,53.33,9.9,10,362.59
1994-03-07,53.33,9.9,10,361.51
1994-03-07,53.33,9.9,10,361.46
1994-03-16,53.33,9.9,10,364.96
1994-03-16,53.33,9.9,10,364.94
1994-03-20,53.33,9.9,10,  
1994-03-20,53.33,9.9,10,  
1994-03-23,53.33,9.9,10,362.14
1994-03-23,53.33,9.9,10,362.11
1994-03-28,53.33,9.9,10,362.77
1994-03-28,53.33,9.9,10,362.79
1994-04-04,53.33,9.9,10,363.76
1994-04-04,53.33,9.9,10,363.76
1994-04-13,53.33,9.9,10,364.23
1994-04-13,53.33,9.9,10,364.24
1994-04-19,53.33,9.9,10,362.92
1994-04-19,53.33,9.9,10,362.92
1994-04-25,53.33,9.9,10,363.78
1994-04-25,53.33,9.9,10,363.7
1994-05-03,53.33,9.9,10,363
1994-05-03,53.33,9.9,10,362.98
1994-05-12,53.33,9.9,10,  
1994-05-12,53.33,9.9,10,  
1994-05-18,53.33,9.9,10,363.98
1994-05-18,53.33,9.9,10,363.52
1994-05-25,53.33,9.9,10,360.25
1994-05-25,53.33,9.9,10,360.05
1994-05-31,53.33,9.9,10,361.7
1994-05-31,53.33,9.9,10,361.34
1994-06-06,53.33,9.9,10,360.69
1994-06-06,53.33,9.9,10,360.63
1994-06-15,53.33,9.9,10,359.71
1994-06-15,53.33,9.9,10,359.49
1994-06-15,53.33,9.9,10,359.35
1994-06-20,53.33,9.9,10,  
1994-06-20,53.33,9.9,10,  
1994-06-29,53.33,9.9,10,358.36
1994-06-29,53.33,9.9,10,358.32
1994-07-05,53.33,9.9,10,356.54
1994-07-05,53.33,9.9,10,356.17
1994-07-11,53.33,9.9,10,355.79
1994-07-11,53.33,9.9,10,355.94
1994-07-19,53.33,9.9,10,353.48
1994-07-19,53.33,9.9,10,353.4
1994-07-27,53.33,9.9,10,353.16
1994-07-27,53.33,9.9,10,353.18
1994-08-02,53.33,9.9,10,  
1994-08-02,53.33,9.9,10,  
1994-08-08,53.33,9.9,10,  
1994-08-08,53.33,9.9,10,  
1994-08-17,53.33,9.9,10,349.77
1994-08-17,53.33,9.9,10,349.82
1994-08-23,53.33,9.9,10,349.15
1994-08-23,53.33,9.9,10,349.12
1994-08-29,53.33,9.9,10,349.65
1994-08-29,53.33,9.9,10,349.54
1994-09-05,53.33,9.9,10,349.82
1994-09-05,53.33,9.9,10,349.71
1994-09-11,53.33,9.9,10,351.42
1994-09-11,53.33,9.9,10,351.44
1994-09-19,53.33,9.9,10,351.54
1994-09-19,53.33,9.9,10,351.46
1994-10-06,53.33,9.9,10,354.02
1994-10-06,53.33,9.9,10,353.81
1994-10-14,53.33,9.9,10,  
1994-10-14,53.33,9.9,10,  
1994-11-01,53.33,9.9,10,  
1994-11-01,53.33,9.9,10,  
1994-11-11,53.33,9.9,10,  
1994-11-11,53.33,9.9,10,  
1994-11-15,53.33,9.9,10,360.27
1994-11-15,53.33,9.9,10,360.19
1994-11-22,53.33,9.9,10,359.19
1994-11-22,53.33,9.9,10,359
1994-12-03,53.33,9.9,10,361.43
1994-12-03,53.33,9.9,10,361.56
1994-12-07,53.33,9.9,10,361.24
1994-12-07,53.33,9.9,10,361.18
1994-12-12,53.33,9.9,10,  
1994-12-12,53.33,9.9,10,  
1994-12-14,53.33,9.9,10,363.08
1994-12-20,53.33,9.9,10,361.27
1994-12-20,53.33,9.9,10,361.13
1994-12-21,53.33,9.9,10,364.03
1994-12-21,53.33,9.9,10,363.85
1994-12-26,53.33,9.9,10,362.5
1994-12-26,53.33,9.9,10,362.48
1995-01-04,53.33,9.9,10,363.28
1995-01-04,53.33,9.9,10,363.29
1995-01-09,53.33,9.9,10,362.14
1995-01-09,53.33,9.9,10,362.06
1995-01-16,53.33,9.9,10,362.72
1995-01-16,53.33,9.9,10,362.72
1995-01-23,53.33,9.9,10,364.73
1995-01-23,53.33,9.9,10,364.85
1995-01-25,53.33,9.9,10,366.58
1995-01-25,53.33,9.9,10,366.59
1995-01-30,53.33,9.9,10,  
1995-01-30,53.33,9.9,10,  
1995-02-01,53.33,9.9,10,  
1995-02-01,53.33,9.9,10,  
1995-02-06,53.33,9.9,10,361.89
1995-02-06,53.33,9.9,10,361.78
1995-02-09,53.33,9.9,10,363.99
1995-02-09,53.33,9.9,10,363.91
1995-02-13,53.33,9.9,10,366.26
1995-02-13,53.33,9.9,10,366.07
1995-02-20,53.33,9.9,10,363.97
1995-02-20,53.33,9.9,10,363.9
1995-02-27,53.33,9.9,10,363.29
1995-02-27,53.33,9.9,10,363.2
1995-03-07,53.33,9.9,10,365.14
1995-03-07,53.33,9.9,10,364.84
1995-03-13,53.33,9.9,10,363.33
1995-03-13,53.33,9.9,10,363.13
1995-03-24,53.33,9.9,10,365.1
1995-03-24,53.33,9.9,10,365.18
1995-03-27,53.33,9.9,10,365.38
1995-03-27,53.33,9.9,10,365.29
1995-03-29,53.33,9.9,10,  
1995-03-29,53.33,9.9,10,  
1995-04-05,53.33,9.9,10,363.23
1995-04-05,53.33,9.9,10,363.36
1995-04-11,53.33,9.9,10,365.92
1995-04-11,53.33,9.9,10,366.07
1995-04-17,53.33,9.9,10,364.67
1995-04-17,53.33,9.9,10,364.55
1995-04-24,53.33,9.9,10,368.35
1995-04-24,53.33,9.9,10,368.23
1995-05-02,53.33,9.9,10,  
1995-05-02,53.33,9.9,10,  
1995-05-07,53.33,9.9,10,364.35
1995-05-07,53.33,9.9,10,364.42
1995-05-18,53.33,9.9,10,364.48
1995-05-18,53.33,9.9,10,364.23
1995-05-26,53.33,9.9,10,361.62
1995-05-26,53.33,9.9,10,361.75
1995-05-30,53.33,9.9,10,362.14
1995-05-30,53.33,9.9,10,362
1995-06-05,53.33,9.9,10,362.79
1995-06-05,53.33,9.9,10,362.79
1995-06-13,53.33,9.9,10,360.39
1995-06-13,53.33,9.9,10,360.38
1995-06-19,53.33,9.9,10,361.06
1995-06-19,53.33,9.9,10,361.02
1995-06-26,53.33,9.9,10,357.11
1995-06-26,53.33,9.9,10,357.21
1995-07-04,53.33,9.9,10,359.98
1995-07-04,53.33,9.9,10,359.95
1995-07-07,53.33,9.9,10,  
1995-07-07,53.33,9.9,10,  
1995-07-17,53.33,9.9,10,356.72
1995-07-17,53.33,9.9,10,356.64
1995-07-24,53.33,9.9,10,355.92
1995-07-24,53.33,9.9,10,355.89
1995-07-25,53.33,9.9,10,  
1995-07-25,53.33,9.9,10,  
1995-08-02,53.33,9.9,10,355.84
1995-08-02,53.33,9.9,10,355.87
1995-08-11,53.33,9.9,10,353.78
1995-08-11,53.33,9.9,10,353.73
1995-08-13,53.33,9.9,10,352.62
1995-08-13,53.33,9.9,10,352.57
1995-08-23,53.33,9.9,10,350.86
1995-08-23,53.33,9.9,10,350.84
1995-08-31,53.33,9.9,10,355.1
1995-08-31,53.33,9.9,10,355.1
1995-09-07,53.33,9.9,10,  
1995-09-07,53.33,9.9,10,  
1995-09-15,53.33,9.9,10,357.01
1995-09-15,53.33,9.9,10,356.94
1995-09-21,53.33,9.9,10,354.3
1995-09-21,53.33,9.9,10,354.35
1995-09-25,53.33,9.9,10,356.44
1995-09-25,53.33,9.9,10,356.44
1995-10-02,53.33,9.9,10,356.35
1995-10-02,53.33,9.9,10,356.24
1995-10-09,53.33,9.9,10,356.41
1995-10-09,53.33,9.9,10,356.15
1995-10-18,53.33,9.9,10,357.94
1995-10-18,53.33,9.9,10,357.93
1995-10-25,53.33,9.9,10,359.15
1995-10-25,53.33,9.9,10,359.04
1995-11-03,53.33,9.9,10,  
1995-11-03,53.33,9.9,10,  
1995-11-07,53.33,9.9,10,360.11
1995-11-07,53.33,9.9,10,360.05
1995-11-14,53.33,9.9,10,  
1995-11-14,53.33,9.9,10,  
1995-11-21,53.33,9.9,10,362.8
1995-11-21,53.33,9.9,10,362.69
1995-11-29,53.33,9.9,10,364.24
1995-11-29,53.33,9.9,10,364.11
1995-12-07,53.33,9.9,10,  
1995-12-14,53.33,9.9,10,365.58
1995-12-14,53.33,9.9,10,365.56
1995-12-18,53.33,9.9,10,  
1995-12-18,53.33,9.9,10,  
1995-12-31,53.33,9.9,10,  
1995-12-31,53.33,9.9,10,  
1996-01-05,53.33,9.9,10,364.32
1996-01-05,53.33,9.9,10,364.27
1996-01-09,53.33,9.9,10,364.55
1996-01-09,53.33,9.9,10,364.59
1996-01-19,53.33,9.9,10,366.07
1996-01-19,53.33,9.9,10,365.89
1996-01-23,53.33,9.9,10,  
1996-01-23,53.33,9.9,10,  
1996-01-29,53.33,9.9,10,367.72
1996-01-29,53.33,9.9,10,367.66
1996-02-06,53.33,9.9,10,365.78
1996-02-06,53.33,9.9,10,365.8
1996-02-16,53.33,9.9,10,  
1996-02-16,53.33,9.9,10,  
1996-02-21,53.33,9.9,10,366.28
1996-02-21,53.33,9.9,10,366.3
1996-02-25,53.33,9.9,10,369.63
1996-02-25,53.33,9.9,10,369.64
1996-02-28,53.33,9.9,10,365.79
1996-02-28,53.33,9.9,10,365.76
1996-03-07,53.33,9.9,10,369.86
1996-03-07,53.33,9.9,10,369.8
1996-03-15,53.33,9.9,10,  
1996-03-15,53.33,9.9,10,  
1996-03-22,53.33,9.9,10,  
1996-03-22,53.33,9.9,10,  
1996-03-28,53.33,9.9,10,368.74
1996-03-28,53.33,9.9,10,368.61
1996-04-04,53.33,9.9,10,370.73
1996-04-04,53.33,9.9,10,370.67
1996-04-08,53.33,9.9,10,366.51
1996-04-08,53.33,9.9,10,366.41
1996-04-16,53.33,9.9,10,366.08
1996-04-16,53.33,9.9,10,366.01
1996-04-22,53.33,9.9,10,367.76
1996-04-22,53.33,9.9,10,367.73
1996-04-29,53.33,9.9,10,366.93
1996-04-29,53.33,9.9,10,366.85
1996-05-09,53.33,9.9,10,366.89
1996-05-09,53.33,9.9,10,367.02
1996-05-17,53.33,9.9,10,367.09
1996-05-17,53.33,9.9,10,367.04
1996-05-21,53.33,9.9,10,367.55
1996-05-21,53.33,9.9,10,367.51
1996-05-28,53.33,9.9,10,365.15
1996-05-28,53.33,9.9,10,365.13
1996-06-04,53.33,9.9,10,365.72
1996-06-04,53.33,9.9,10,365.51
1996-06-10,53.33,9.9,10,365.92
1996-06-10,53.33,9.9,10,365.94
1996-06-18,53.33,9.9,10,364.82
1996-06-24,53.33,9.9,10,364.6
1996-06-24,53.33,9.9,10,364.64
1996-07-07,53.33,9.9,10,360.79
1996-07-07,53.33,9.9,10,360.67
1996-07-10,53.33,9.9,10,362.33
1996-07-10,53.33,9.9,10,362.33
1996-07-19,53.33,9.9,10,358.62
1996-07-24,53.33,9.9,10,357.32
1996-08-01,53.33,9.9,10,356.12
1996-08-01,53.33,9.9,10,356.09
1996-08-07,53.33,9.9,10,355.45
1996-08-07,53.33,9.9,10,355.46
1996-08-13,53.33,9.9,10,357.13
1996-08-13,53.33,9.9,10,357.14
1996-08-19,53.33,9.9,10,  
1996-08-19,53.33,9.9,10,  
1996-09-08,53.33,9.9,10,352.49
1996-09-08,53.33,9.9,10,352.65
1996-09-13,53.33,9.9,10,356.59
1996-09-13,53.33,9.9,10,356.63
1996-09-18,53.33,9.9,10,  
1996-09-18,53.33,9.9,10,  
1996-09-23,53.33,9.9,10,355.26
1996-09-23,53.33,9.9,10,355.24
1996-09-30,53.33,9.9,10,356.37
1996-09-30,53.33,9.9,10,356.21
1996-10-07,53.33,9.9,10,358.28
1996-10-07,53.33,9.9,10,358.17
1996-10-16,53.33,9.9,10,359.78
1996-10-16,53.33,9.9,10,359.77
1996-10-21,53.33,9.9,10,360.4
1996-10-21,53.33,9.9,10,360.3
1996-10-30,53.33,9.9,10,361.18
1996-10-30,53.33,9.9,10,361.15
1996-11-03,53.33,9.9,10,363.62
1996-11-03,53.33,9.9,10,363.55
1996-11-08,53.33,9.9,10,361.26
1996-11-08,53.33,9.9,10,361.29
1996-11-28,53.33,9.9,10,364.65
1996-11-28,53.33,9.9,10,364.7
1996-12-06,53.33,9.9,10,366.71
1996-12-06,53.33,9.9,10,366.66
1996-12-10,53.33,9.9,10,  
1996-12-10,53.33,9.9,10,  
1996-12-17,53.33,9.9,10,  
1996-12-17,53.33,9.9,10,  
1996-12-23,53.33,9.9,10,  
1996-12-23,53.33,9.9,10,  
1996-12-31,53.33,9.9,10,369.95
1996-12-31,53.33,9.9,10,369.92
1997-01-06,53.33,9.9,10,368.2
1997-01-06,53.33,9.9,10,368.14
1997-01-13,53.33,9.9,10,365.47
1997-01-13,53.33,9.9,10,365.47
1997-01-24,53.33,9.9,10,366.37
1997-01-24,53.33,9.9,10,366.42
1997-01-30,53.33,9.9,10,  
1997-01-30,53.33,9.9,10,  
1997-02-03,53.33,9.9,10,  
1997-02-03,53.33,9.9,10,  
1997-02-10,53.33,9.9,10,367.6
1997-02-10,53.33,9.9,10,367.55
1997-02-17,53.33,9.9,10,365.96
1997-02-17,53.33,9.9,10,365.98
1997-02-25,53.33,9.9,10,367.53
1997-02-25,53.33,9.9,10,367.5
1997-03-07,53.33,9.9,10,367.34
1997-03-07,53.33,9.9,10,367.33
1997-03-16,53.33,9.9,10,366.59
1997-03-16,53.33,9.9,10,366.59
1997-03-18,53.33,9.9,10,368.45
1997-03-18,53.33,9.9,10,368.2
1997-03-26,53.33,9.9,10,368.25
1997-03-26,53.33,9.9,10,368.26
1997-04-03,53.33,9.9,10,367.54
1997-04-03,53.33,9.9,10,367.48
1997-04-12,53.33,9.9,10,370.43
1997-04-12,53.33,9.9,10,370.35
1997-04-19,53.33,9.9,10,367.68
1997-04-19,53.33,9.9,10,367.62
1997-04-23,53.33,9.9,10,366.87
1997-04-23,53.33,9.9,10,366.86
1997-04-29,53.33,9.9,10,  
1997-04-29,53.33,9.9,10,  
1997-05-04,53.33,9.9,10,367.62
1997-05-04,53.33,9.9,10,367.22
1997-05-09,53.33,9.9,10,368.59
1997-05-09,53.33,9.9,10,368.6
1997-05-14,53.33,9.9,10,368.21
1997-05-14,53.33,9.9,10,368.18
1997-05-14,53.33,9.9,10,368.27
1997-05-17,53.33,9.9,10,  
1997-05-17,53.33,9.9,10,  
1997-05-17,53.33,9.9,10,  
1997-05-27,53.33,9.9,10,368.26
1997-05-27,53.33,9.9,10,368.12
1997-05-27,53.33,9.9,10,368.17
1997-06-15,53.33,9.9,10,366.07
1997-06-15,53.33,9.9,10,366.2
1997-06-15,53.33,9.9,10,366.14
1997-06-19,53.33,9.9,10,365.47
1997-06-19,53.33,9.9,10,365.22
1997-06-19,53.33,9.9,10,365.53
1997-06-26,53.33,9.9,10,362.34
1997-06-26,53.33,9.9,10,362.11
1997-06-26,53.33,9.9,10,362.43
1997-07-04,53.33,9.9,10,361.88
1997-07-04,53.33,9.9,10,361.59
1997-07-04,53.33,9.9,10,361.89
1997-07-07,53.33,9.9,10,362.89
1997-07-07,53.33,9.9,10,362.53
1997-07-07,53.33,9.9,10,362.9
1997-07-15,53.33,9.9,10,  
1997-07-15,53.33,9.9,10,  
1997-07-23,53.33,9.9,10,356.76
1997-07-23,53.33,9.9,10,356.71
1997-07-28,53.33,9.9,10,357.73
1997-07-28,53.33,9.9,10,357.62
1997-08-07,53.33,9.9,10,  
1997-08-07,53.33,9.9,10,  
1997-08-13,53.33,9.9,10,355.11
1997-08-13,53.33,9.9,10,355.09
1997-08-21,53.33,9.9,10,  
1997-08-21,53.33,9.9,10,  
1997-08-25,53.33,9.9,10,  
1997-08-25,53.33,9.9,10,  
1997-09-01,53.33,9.9,10,354
1997-09-01,53.33,9.9,10,353.96
1997-09-08,53.33,9.9,10,355.89
1997-09-08,53.33,9.9,10,356.2
1997-09-18,53.33,9.9,10,355.72
1997-09-18,53.33,9.9,10,355.52
1997-09-24,53.33,9.9,10,  
1997-09-24,53.33,9.9,10,  
1997-09-29,53.33,9.9,10,357.47
1997-09-29,53.33,9.9,10,357.82
1997-10-07,53.33,9.9,10,358.94
1997-10-07,53.33,9.9,10,359.22
1997-10-14,53.33,9.9,10,361.38
1997-10-14,53.33,9.9,10,361.53
1997-10-18,53.33,9.9,10,  
